vehicle_id,last_service_date,mileage_km,engine_hours,vehicle_age_years,fault_code_count,oil_temp_avg_celsius,vibration_level,battery_voltage,engine_load_percent,fuel_efficiency_kmpl,vehicle_type,fuel_type,region,road_condition,weather_condition,maintenance_required,failure_component,time_to_failure_days
1468,2025-09-29 11:24:36.978477,104401.02592538338,3803.8498207425114,6,6,111.59747260551359,0.27018546110944175,11.664268190120785,52.99571751893099,18.283331370900257,Van,Diesel,South,Rural,Cold,0,nan,254.0532153327274
1909,2025-07-31 11:24:36.978477,166982.13697374583,3044.517910798493,2,1,104.10866914034374,0.8972124805914026,13.056470834186435,29.244098732045174,18.353272967660825,Sedan,Diesel,North,Highway,Rainy,0,nan,165.36955747589678
1734,2026-02-09 11:24:36.978477,135942.66751576753,4470.5620802043395,12,2,83.7696794085644,0.9226895687807619,13.848614539355319,62.64694304532996,11.763626483567299,Van,Diesel,South,Urban,Hot,0,nan,300.3790672730686
1822,2026-01-09 11:24:36.978477,154159.44587690462,5825.371200650241,3,5,,0.5770291735286209,13.111057052323748,67.15052647316692,9.91962268499327,SUV,Diesel,North,Urban,Normal,0,nan,259.4732849381079
1943,2025-11-08 11:24:36.978477,107082.76159584029,2869.3431565040682,4,2,110.49798687084282,0.13312744345383065,12.130296957140573,52.08169423122902,14.988074164318943,Truck,Petrol,East,Rural,Normal,0,nan,324.73601201032113
1977,2025-10-06 11:24:36.978477,274505.58982781274,9583.385495305816,6,4,99.05249965084707,0.5365169070982309,12.669302554955229,48.51381107068678,10.639841353556395,Van,Petrol,North,Urban,Cold,0,nan,165.88769848510873
1006,2025-03-14 11:24:36.978477,251869.98340324528,4633.199225591378,6,6,92.5392262874914,0.5239473242430159,,55.95926935403459,20.859902400838706,SUV,Petrol,South,None,Hot,1,Brake System,20.938401906276084
1329,2025-09-17 11:24:36.978477,122442.94907721352,3361.617853182987,7,3,105.73133864474141,0.25545912598901843,,49.38826358508912,13.26346499477428,SUV,Diesel,West,Urban,Hot,0,nan,135.40930784884227
1774,2025-12-26 11:24:36.978477,104220.25905665416,2093.8554212157246,5,3,101.04875067543156,0.22061087859901596,11.878939372661135,55.781647706356715,8.671739948214977,Sedan,Diesel,East,None,Cold,0,nan,206.96532287226123
1672,2025-03-24 11:24:36.978477,195528.3580052958,6453.472657426479,7,4,96.62121933549251,0.8288683869520528,,72.25164334463297,14.957659230201736,SUV,Diesel,East,Urban,Normal,0,nan,275.61783939326494
1150,2025-07-23 11:24:36.978477,67419.8488751353,2311.7139443690858,2,4,103.14809648824455,0.7133397093047389,13.55697909655642,68.76780949573532,16.232550370574486,SUV,Diesel,South,Urban,Hot,0,nan,148.0342040641175
1084,2025-11-15 11:24:36.978477,190756.87548616237,4288.715110146034,1,3,98.48622568801458,0.36754432702866646,13.007419116047934,56.08870942904268,8.142488069547758,Truck,Diesel,West,Urban,Rainy,0,nan,162.32535591837464
1146,2025-09-08 11:24:36.978477,147527.9587075123,2821.9189470819597,12,7,,0.6399803763045956,12.97343279346889,51.949862185381875,12.984202423359095,Truck,Electric,South,Urban,Normal,1,Battery,35.05849778624169
1623,2025-08-19 11:24:36.978477,53954.160440211796,1897.3829917207881,10,6,97.35578165595165,0.3138143872351237,12.06639893149516,82.55638110981275,10.64038238426831,Sedan,Petrol,South,Urban,Cold,1,Engine,19.518404358716392
1380,2025-11-15 11:24:36.978477,130893.76922328517,3067.0354247142222,8,6,91.89641932544174,0.3156685214843904,11.324319541075742,20.900053025478492,8.749959155044165,SUV,Electric,North,Highway,Hot,0,nan,232.2590092320479
1914,2026-01-06 11:24:36.978477,100654.76020031802,3653.771061179514,1,4,108.82623024631528,0.4808251247791917,,86.63762915863148,14.395265529851516,Truck,Diesel,East,Highway,Hot,0,nan,209.55711912310298
1547,2025-08-08 11:24:36.978477,149706.81468125936,3032.6578216834496,12,1,91.7359224112312,0.4340828066389457,11.62082413805474,102.8808045510302,22.376967787044027,Sedan,Diesel,North,Urban,Cold,0,nan,182.565044904393
1284,2025-02-03 11:24:36.978477,143450.3775271408,2743.9295077263164,2,4,91.77358028263852,0.5304357604461752,13.509559862584783,62.210273369210995,13.20342759802877,Truck,Diesel,East,Urban,Hot,0,nan,79.30150530164133
1699,2025-11-19 11:24:36.978477,59161.10350709829,1348.744620006388,11,6,104.86135611707178,0.5807964923165072,10.73849171437434,56.431757411502,16.850693448777548,Van,Petrol,West,Rural,Normal,1,Engine,12.612561972485956
1081,2026-02-04 11:24:36.978477,119951.39023174721,2627.6148990198612,12,3,92.20204168823643,0.43808702101019154,12.462195894099935,113.34633422535518,14.851896611201322,Truck,Petrol,South,Urban,Normal,1,Cooling System,18.40979739863521
1513,2025-08-14 11:24:36.978477,174483.21895098322,6543.997457847569,10,2,96.14770042792406,0.7128636855262538,12.399093378605071,80.58416782450055,,SUV,Diesel,East,Highway,Cold,0,nan,365.0
1896,2025-10-18 11:24:36.978477,184814.49031713055,6797.320425100634,6,1,90.90427854112993,0.7945403576042932,13.342207856328827,41.49248609567434,12.846617835132873,Truck,Electric,North,Rural,Cold,0,nan,209.36206943749016
1814,2025-04-12 11:24:36.978477,118216.51712242984,3889.96588489832,1,2,85.61647758058618,0.2976196434306958,,65.58276159327727,13.507653762622498,SUV,Electric,East,Urban,Normal,0,nan,199.20505457337705
1708,2025-05-22 11:24:36.978477,167466.2385729562,5041.90801116688,10,2,91.42559919321818,0.9626202569356594,11.004381429132334,50.950056293739465,14.965985897609718,Sedan,Petrol,South,Urban,Cold,0,nan,293.88863118142433
1915,2025-06-19 11:24:36.978477,155982.81205667666,3263.5334535956704,3,4,87.6347845586242,0.5184061581314796,14.823172553572565,62.76592182232453,2.0725869847360237,Truck,Diesel,South,None,Hot,0,nan,164.32545348347782
1522,2025-04-16 11:24:36.978477,136841.37657463865,3595.140091466023,7,4,127.93822695773736,0.5946375323862592,12.733450646590041,55.470337054374724,11.947950802490505,Truck,Petrol,East,None,Normal,0,nan,208.9718286821571
1745,2025-11-13 11:24:36.978477,167832.75236272335,6137.0439724363205,12,8,91.68120645052137,0.5673337553367379,11.460593622168295,91.88181227156593,14.038670953454869,Truck,Diesel,South,Urban,Cold,1,Battery,22.183092927243614
1385,2025-07-04 11:24:36.978477,84487.73427225894,1670.3997016776489,8,2,89.28594617193748,0.6760173003435891,12.904945740022544,80.43443936163754,2.204944142017764,Truck,Diesel,South,Highway,Hot,0,nan,257.96421943610306
1706,2025-04-30 11:24:36.978477,140058.22404951917,2555.1168899069075,4,5,105.40296352528304,0.6479845764580641,11.178659393343207,82.16082093007999,,Truck,Petrol,South,Urban,Rainy,1,Cooling System,24.52549951071277
1470,2025-04-18 11:24:36.978477,43763.645810556,1132.2833812876156,12,5,104.77296975261746,0.6919651810954387,12.501047125660907,47.32924600772586,17.21973260613161,Van,Diesel,South,Urban,Rainy,0,nan,235.29866566157898
1118,2025-08-28 11:24:36.978477,136752.481648984,3388.9116594816537,3,2,84.12238004221365,0.24359952129027224,13.849797124032504,59.2807897213071,4.862983518289598,Sedan,Electric,North,Urban,Rainy,0,nan,187.11102293405673
1395,2026-02-09 11:24:36.978477,225501.58428111166,8243.438126011268,1,2,97.75583549232638,1.0015128916463403,11.431732638450306,41.25630689684631,12.78034858451332,Sedan,Diesel,West,Urban,Rainy,0,nan,155.7812917528703
1531,2026-01-21 11:24:36.978477,120828.4669464842,3311.228704216317,12,6,91.82789599793531,0.8202663453894187,12.751149697329211,46.398958354224945,10.455346485367814,Sedan,Petrol,South,Urban,Normal,1,Engine,36.88714188268881
1260,2025-01-26 11:24:36.978477,219502.40769501246,6071.295391646548,9,4,,0.31805783553544037,,79.00639742662611,5.040358082905004,SUV,Electric,South,Urban,Cold,0,nan,178.4954161544892
1804,2025-10-25 11:24:36.978477,121784.71587074516,2256.369555086633,10,9,91.81492639784064,0.5205483011226816,11.5725158213331,64.042224665624,18.46308077760903,SUV,Diesel,South,Urban,Normal,1,Transmission,7.350165695722115
1933,2025-09-24 11:24:36.978477,74916.73397502623,1671.7654578517854,6,1,70.24612833082878,0.11473493363557474,11.530146479625769,63.83452918460148,8.999086986675376,Sedan,Petrol,North,None,Normal,0,nan,316.32305300036046
1255,2026-01-11 11:24:36.978477,179923.66988094494,3712.4075715295235,6,1,101.59535922301639,0.26264600412782557,12.24866176726715,89.20646700223595,20.61142524198444,Sedan,Petrol,East,Rural,Normal,0,nan,235.5710236819482
1733,2025-03-19 11:24:36.978477,167836.04251925525,5817.548228439503,9,1,100.41022210495177,0.5557447453772709,12.975194955435654,88.81977598650158,11.752691475285497,Sedan,Electric,North,Urban,Rainy,0,nan,238.22603515763825
1904,2025-05-24 11:24:36.978477,279140.47605418996,7442.19677067303,1,2,80.19552961671857,0.6931413566242325,12.228859029951495,84.58371376347843,10.7575224683703,Van,Diesel,South,Rural,Cold,0,nan,200.04194041923523
1225,2026-01-10 11:24:36.978477,81242.25700801465,2642.318145818135,6,6,106.9457284311315,0.7677451152501868,11.541314189832276,66.36358658047062,14.4651717596124,Truck,Diesel,West,Urban,Normal,1,Cooling System,18.852117632969033
1052,2025-02-15 11:24:36.978477,161384.84264151874,3176.5124780549086,12,4,106.95110651602808,0.3288068070579954,,63.8518271965338,2.5534164826682044,Truck,Diesel,East,Urban,Cold,0,nan,174.80620911546387
1939,2025-10-30 11:24:36.978477,163522.59507396157,5529.797709016819,5,3,109.40727576755002,0.9965676549787076,10.697665608312033,67.03265970982424,10.9772172881097,Sedan,Diesel,East,Urban,Hot,0,nan,237.99042343905103
1866,2025-06-25 11:24:36.978477,203491.08211152788,5331.718124988896,13,4,76.4157981318312,0.7367145379126453,11.137261636524586,62.05189178554425,10.827940445640825,Truck,Electric,North,Highway,Cold,1,Brake System,22.22976874399312
1499,2025-07-29 11:24:36.978477,171787.93599378795,6455.885357661357,11,3,105.13174424177606,0.3447683121054909,,56.79884788308734,9.90648864883659,Van,Diesel,South,Urban,Rainy,0,nan,150.06892422113884
1505,2025-10-21 11:24:36.978477,122715.34734628479,2787.159018724159,6,3,,0.6371624642563573,11.591466653734571,28.46498067983927,7.267158033223114,Sedan,Electric,North,Rural,Cold,0,nan,197.89602423699134
1853,2025-09-30 11:24:36.978477,75735.66758771244,1919.4120796627046,14,3,80.3311025399131,0.5169902844667299,13.265907274005901,69.85559044090577,12.013986525781213,Truck,Petrol,South,Urban,Rainy,0,nan,224.95882926058826
1363,2025-04-18 11:24:36.978477,160797.37354853578,4026.0737818419334,11,3,88.83172401973586,0.35173713511596705,14.286171088217433,102.81703443381403,,Sedan,Diesel,West,Rural,Hot,0,nan,218.12482016942045
1279,2025-08-01 11:24:36.978477,162465.23909102142,5792.282980107485,8,3,92.2589384723109,0.49645421759313196,12.55424648606359,54.93701272897218,10.258399997841558,Van,Diesel,North,Urban,Normal,0,nan,251.3169857439504
1592,2025-07-09 11:24:36.978477,177884.96133779033,4400.975889163076,5,1,,0.5932208572476639,12.587021395572398,68.18449775565863,11.400977135836998,Truck,Diesel,West,Urban,Cold,0,nan,172.78984915530168
1713,2026-02-02 11:24:36.978477,122633.96920873369,2925.8820043279206,2,4,109.23333992229306,0.27869103073361845,12.98842419975118,71.96942942019281,11.069163654554588,Van,Diesel,North,Urban,Hot,0,nan,244.41108538326003
1157,2025-01-21 11:24:36.978477,156689.09362164984,2907.831576394953,12,3,82.57172747394543,0.5480098556413217,12.454961224517865,95.65135048028259,11.093293346726504,Van,Petrol,East,Highway,Hot,0,nan,177.12805151122706
1631,2025-07-21 11:24:36.978477,47350.92248522946,1821.4218729903937,12,3,106.66935042158771,0.6911714621211413,,88.16852710255372,16.553387805022748,Truck,Diesel,East,None,Normal,0,nan,209.01557211178846
1058,2026-02-09 11:24:36.978477,78245.22516177454,1485.253103691787,2,4,89.84267974802916,0.8061916702637356,12.799001435997482,62.27770483151478,12.587507446256954,Van,Diesel,North,Highway,Rainy,0,nan,135.26537282767114
1726,2025-08-12 11:24:36.978477,196131.7708346842,4979.615121593486,10,3,96.13067043574543,0.698446858525023,12.578658897557622,49.881245731247034,9.76544216804558,Sedan,Diesel,North,Urban,Normal,1,Brake System,18.360812815915025
1127,2025-09-14 11:24:36.978477,150790.1316843313,4817.047330447743,5,3,91.666240587842,0.50596653143352,12.242014480550857,89.55124601862673,15.501579246637903,Truck,Diesel,West,Urban,Hot,0,nan,169.9876614019307
1735,2025-11-06 11:24:36.978477,168549.2058781349,3748.338126179108,3,6,85.30508233487788,0.5977501529680399,14.016948362974286,91.72211840570218,8.611032212030015,Van,Diesel,South,Highway,Normal,1,Engine,13.913542302844899
1720,2025-10-11 11:24:36.978477,104098.89553425038,2569.6092371311797,10,3,85.02897002895247,0.6615805319430708,11.23953178564639,69.40137490658482,14.311661785411205,SUV,Petrol,South,None,Normal,0,nan,241.83245351420587
1881,2026-01-22 11:24:36.978477,96472.83399865449,3033.484080838387,3,4,79.27024335652744,0.648075657092873,13.946199419582982,70.55170936789288,9.57424158202615,Sedan,Diesel,West,Highway,Hot,0,nan,201.6255711655822
1114,2025-04-10 11:24:36.978477,114586.92426811355,2615.852833655884,8,1,78.20023765660095,0.5868669831537149,12.743014099877477,90.47292762398196,15.413553851729324,Truck,Electric,East,Urban,Cold,0,nan,177.5994483377981
1208,2026-01-29 11:24:36.978477,154261.0656822261,3935.445281782607,7,0,,0.5805482061046596,11.955672784637777,55.65678221198414,3.962146088721058,Truck,Petrol,South,Urban,Hot,0,nan,177.4143834660354
1525,2025-09-16 11:24:36.978477,181155.0473385633,3966.571223896373,1,2,111.47734599492954,0.49495046118855335,11.720556035448208,74.32686466807993,16.818473217300607,Sedan,Diesel,West,Highway,Normal,0,nan,180.85072488656328
1520,2025-05-13 11:24:36.978477,125053.39670707376,2738.0573176756116,12,3,81.58231323297619,0.5991005387058218,12.256563765194729,40.68914217143117,11.569405319630336,SUV,Diesel,South,Urban,Rainy,0,nan,139.33526859104614
1551,2025-08-12 11:24:36.978477,40425.05419113021,1031.6603733828842,13,2,97.10885887453954,0.5339226385333816,13.205289832053577,69.00418839150939,7.710920408751604,Truck,Diesel,East,Highway,Cold,0,nan,175.00807377357543
1961,2025-07-03 11:24:36.978477,164062.25635105837,4467.45355018531,12,4,93.21667640084772,0.36420582037203597,13.022093466212166,68.94682175131322,7.928968978487351,Sedan,Petrol,North,Urban,Hot,1,Battery,7.482402676847858
1236,2025-11-18 11:24:36.978477,156023.12930727724,5800.6926821690495,5,5,110.50503762592093,0.7469904908457328,12.3147101006098,54.45113059822694,3.62429895892161,Van,Electric,North,Rural,Hot,1,Engine,18.903917053731245
1280,2025-12-18 11:24:36.978477,168750.37869338534,4238.3195303651955,9,3,100.70704327651573,0.6477558659079338,11.637068208623807,51.58347283745663,9.344623218661255,SUV,Diesel,North,Highway,Normal,0,nan,281.3585018584585
1358,2025-05-20 11:24:36.978477,191389.88733498572,5926.5851794445725,4,2,87.20027500485007,0.4722869609360383,11.132629597321438,56.573241120353764,13.67557685971386,Truck,Petrol,West,Highway,Rainy,0,nan,273.3210714039284
1200,2025-05-22 11:24:36.978477,186653.50943595753,7017.72885470624,1,3,80.72294888788046,0.5590396835273204,12.31064183600169,41.84439547463781,7.514853967864307,Sedan,Petrol,West,Highway,Cold,0,nan,224.55121356504353
1757,2025-10-22 11:24:36.978477,221648.85366837055,6348.89491047849,8,3,71.87144656861634,0.6151809242839624,12.516648189037925,44.119826959691885,,Sedan,Petrol,North,Urban,Hot,0,nan,125.81702303079211
1277,2025-08-21 11:24:36.978477,141705.06380287264,5129.767659899283,5,1,85.85433658489933,0.7441670167843261,13.534782530980351,77.33008185238714,9.466751449501174,Sedan,Petrol,East,Urban,Cold,0,nan,134.73358230803728
1234,2025-02-12 11:24:36.978477,114084.33685041021,2691.1599227367537,2,2,120.94025740319714,0.5304121355454233,,79.42253749210009,10.222547684925088,SUV,Petrol,East,Urban,Cold,0,nan,206.62306487931846
1493,2025-03-03 11:24:36.978477,202450.45044632966,5047.371910530216,12,6,87.9504203956865,0.6023409667979314,13.176361194243809,81.92520806087752,15.524747112424869,Sedan,Diesel,East,Rural,Normal,1,Cooling System,33.06598489732011
1003,2025-04-22 11:24:36.978477,194501.3633205333,3987.9007249738966,1,2,72.36039264330763,0.8836349760035975,12.993951004509334,109.18936587683216,15.252427877664537,Truck,Diesel,West,Urban,Normal,0,nan,161.11747931021023
1665,2025-10-09 11:24:36.978477,126028.89838152885,3815.703603123848,14,5,75.21622416241325,-0.06371349373175994,11.899758118702477,79.82259137591512,,Van,Diesel,East,Urban,Rainy,0,nan,134.9713011763232
1441,2026-01-14 11:24:36.978477,206353.14943264332,5708.899473710092,12,3,114.00372297075894,0.41138690196889327,11.120979587700006,64.52294941017864,15.355590352233488,Truck,Diesel,East,Rural,Cold,1,Battery,6.492796006554469
1028,2026-01-04 11:24:36.978477,144471.70839866562,3163.4862435836094,12,1,89.64171616458181,0.6800302859456964,12.562503859849249,87.95821433994911,14.81681641693,Truck,Diesel,West,Urban,Cold,0,nan,166.10110798464677
1108,2025-08-25 11:24:36.978477,216579.38101935567,3953.0199014094633,12,4,,0.781805893516896,13.651977715439807,62.394417133655,12.260512988359707,Truck,Diesel,North,Urban,Hot,1,Transmission,12.21647234560617
1609,2025-04-23 11:24:36.978477,243752.90859657293,4676.3064746967275,3,1,98.74358527541769,0.3822997581522344,10.74178319337327,100.93195775633743,13.304049631953852,Truck,Diesel,East,Rural,Normal,0,nan,202.99753355423897
1726,2025-08-28 11:24:36.978477,298464.3049816914,7346.859423512419,9,5,87.4422361139606,0.4151734489930794,13.966931230698354,82.4771279099321,7.569326892282533,Truck,Diesel,East,Highway,Hot,1,Engine,17.22583918335691
1804,2025-11-27 11:24:36.978477,143734.24354341856,3170.2526710632524,1,1,89.32855919285251,0.6072930300719758,13.897016094386554,111.08291027814633,12.076265017953933,Truck,Diesel,South,None,Hot,0,nan,161.6370782272188
1074,2025-04-02 11:24:36.978477,224925.85130324896,5491.666210908066,4,2,83.737031628963,0.26736067477596076,12.565367496530705,52.145122525812965,19.56494323116018,Van,Diesel,West,Highway,Cold,0,nan,180.31564233619588
1837,2025-11-03 11:24:36.978477,191230.77738962346,5026.546714287075,8,5,73.07321674633829,0.5637240703904095,11.402630998345936,65.26843581158843,16.08430648869859,Van,Petrol,West,Rural,Hot,0,nan,213.01680801949635
